price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,bedrooms^2,bathrooms^2,sqft_living^2,sqft_lot^2,floors^2,waterfront^2,view^2,condition^2,grade^2,sqft_above^2,sqft_basement^2,yr_built^2,yr_renovated^2,lat^2,long^2,sqft_living15^2,sqft_lot15^2
2.25E+06,4,3.5,4440,8125,2,0,3,5,10,3140,1300,1922,0,47.5744,-122.283,3990,8505,16,12.25,19713600,66015625,4,0,9,25,100,9859600,1690000,3694084,0,2263.323535,14953.13209,15920100,72335025
165050,3,1,1200,8514,1,0,0,3,7,1200,0,1959,0,47.2043,-122.008,1210,8985,9,1,1440000,72488196,1,0,0,9,49,1440000,0,3837681,0,2228.245938,14885.95206,1464100,80730225
275000,3,1.25,1230,4500,1.5,0,0,4,7,1230,0,1913,0,47.5301,-122.271,1310,5000,9,1.5625,1512900,20250000,2.25,0,0,16,49,1512900,0,3659569,0,2259.110406,14950.19744,1716100,25000000
445000,5,3,2930,5500,1,0,0,3,7,1750,1180,1951,0,47.5572,-122.281,1400,5500,25,9,8584900,30250000,1,0,0,9,49,3062500,1392400,3806401,0,2261.687272,14952.64296,1960000,30250000
510000,3,2.25,2370,38639,1,0,0,3,8,1930,440,1978,0,47.771,-122.099,2900,37452,9,5.0625,5616900,1492972321,1,0,0,9,64,3724900,193600,3912484,0,2282.068441,14908.1658,8410000,1402652304
1.23E+06,4,2.5,3040,7000,2,0,0,3,9,3040,0,2001,0,47.5934,-122.244,2320,17511,16,6.25,9241600,49000000,4,0,0,9,81,9241600,0,4004001,0,2265.131724,14943.59554,5382400,306635121
390000,3,1.5,1610,13500,1,0,0,3,7,1060,550,1970,0,47.7674,-122.31,1540,11479,9,2.25,2592100,182250000,1,0,0,9,49,1123600,302500,3880900,0,2281.724503,14959.7361,2371600,131767441
460000,3,2.25,2350,10450,1,0,0,3,8,1390,960,1977,0,47.7433,-122.259,2250,10450,9,5.0625,5522500,109202500,1,0,0,9,64,1932100,921600,3908529,0,2279.422695,14947.26308,5062500,109202500
700000,3,1.75,2000,14733,1,0,0,4,8,2000,0,1958,0,47.6001,-122.178,2620,14733,9,3.0625,4000000,217061289,1,0,0,16,64,4000000,0,3833764,0,2265.76952,14927.46368,6864400,217061289
874150,4,3.5,3530,14406,2,0,1,3,10,2570,960,1987,0,47.7073,-122.244,3170,15181,16,12.25,12460900,207532836,4,0,1,9,100,6604900,921600,3948169,0,2275.986473,14943.59554,10048900,230462761
470000,3,2.25,2220,9800,2,0,0,3,8,2220,0,1987,0,47.7635,-122.286,2420,10232,9,5.0625,4928400,96040000,4,0,0,9,64,4928400,0,3948169,0,2281.351932,14953.8658,5856400,104693824
374000,3,1.75,2000,9416,1,0,0,4,6,2000,0,1961,0,47.697,-122.175,1440,9555,9,3.0625,4000000,88661056,1,0,0,16,36,4000000,0,3845521,0,2275.003809,14926.73063,2073600,91298025
510000,2,1.75,1210,131115,1.5,0,0,5,7,1210,0,1950,0,47.4599,-122.45,2020,185565,4,3.0625,1464100,17191143225,2.25,0,0,25,49,1464100,0,3802500,0,2252.442108,14994.0025,4080400,34434369225
467000,2,2.5,1140,1181,3,0,0,3,8,1140,0,2007,0,47.6713,-122.383,1220,1189,4,6.25,1299600,1394761,9,0,0,9,64,1299600,0,4028049,0,2272.552844,14977.59869,1488400,1413721
576000,4,2.5,2440,28405,2,0,0,3,8,2440,0,2002,0,47.7386,-122.238,2480,11429,16,6.25,5953600,806844025,4,0,0,9,64,5953600,0,4008004,0,2278.97393,14942.12864,6150400,130622041
196440,3,2,1560,7352,1,0,0,3,6,1560,0,1992,0,47.2804,-122.251,1120,7950,9,4,2433600,54051904,1,0,0,9,36,2433600,0,3968064,0,2235.436224,14945.307,1254400,63202500
825000,4,2.5,3210,18901,2,0,0,3,10,3210,0,1993,0,47.709,-122.073,3330,18901,16,6.25,10304100,357247801,4,0,0,9,100,10304100,0,3972049,0,2276.148681,14901.81733,11088900,357247801
281000,2,1,930,2600,1,0,0,3,7,930,0,1981,0,47.7242,-122.161,1370,3488,4,1,864900,6760000,1,0,0,9,49,864900,0,3924361,0,2277.599266,14923.30992,1876900,12166144
326000,3,2.5,1782,1577,3,0,0,3,7,1782,0,2000,0,47.7114,-122.301,1550,1744,9,6.25,3175524,2486929,9,0,0,9,49,3175524,0,4000000,0,2276.37769,14957.5346,2402500,3041536
340000,3,1.75,1740,46580,1,0,0,4,7,1740,0,1980,0,47.3583,-121.927,1576,54685,9,3.0625,3027600,2169696400,1,0,0,16,49,3027600,0,3920400,0,2242.808579,14866.19333,2483776,2990449225
440000,5,1.75,3690,36036,1,0,0,3,9,1890,1800,1985,0,47.3473,-122.085,2680,44131,25,3.0625,13616100,1298593296,1,0,0,9,81,3572100,3240000,3940225,0,2241.766817,14904.74723,7182400,1947545161
749000,4,2.5,2930,18199,2,0,0,3,9,2930,0,1998,0,47.5937,-122.047,2930,33976,16,6.25,8584900,331203601,4,0,0,9,81,8584900,0,3992004,0,2265.16028,14895.47021,8584900,1154368576
340000,4,1,1230,8316,1.5,0,0,3,7,1230,0,1963,0,47.7269,-122.24,1490,8316,16,1,1512900,69155856,2.25,0,0,9,49,1512900,0,3853369,0,2277.856984,14942.6176,2220100,69155856
561000,3,2,2000,7000,2,0,0,3,7,2000,0,1916,1986,47.5452,-122.393,1840,7000,9,4,4000000,49000000,4,0,0,9,49,4000000,0,3671056,3944196,2260.546043,14980.04645,3385600,49000000
270000,3,2.25,1520,7930,1,0,0,3,7,1160,360,1988,0,47.3605,-122.049,1530,7930,9,5.0625,2310400,62884900,1,0,0,9,49,1345600,129600,3952144,0,2243.01696,14895.9584,2340900,62884900
600000,2,1,1040,3600,1,0,0,4,7,1040,0,1919,1980,47.619,-122.311,2250,4800,4,1,1081600,12960000,1,0,0,16,49,1081600,0,3682561,3920400,2267.569161,14959.98072,5062500,23040000
219900,4,1.5,1120,5427,1,0,0,3,6,1120,0,1969,2014,47.3628,-122.087,1150,5304,16,2.25,1254400,29452329,1,0,0,9,36,1254400,0,3876961,4056196,2243.234824,14905.23557,1322500,28132416
617000,3,1.75,3020,360241,2,0,0,3,8,3020,0,1992,0,47.2662,-122.088,1890,209959,9,3.0625,9120400,1.29774E+11,4,0,0,9,64,9120400,0,3968064,0,2234.093662,14905.47974,3572100,44082781681
469000,3,2.25,1820,8446,2,0,0,3,8,1820,0,1978,0,47.7208,-122.236,1850,8437,9,5.0625,3312400,71334916,4,0,0,9,64,3312400,0,3912484,0,2277.274753,14941.6397,3422500,71182969
229000,3,1,1370,56628,1,0,0,3,7,1370,0,1942,0,47.3058,-122.306,1768,8702,9,1,1876900,3206730384,1,0,0,9,49,1876900,0,3771364,0,2237.838714,14958.75764,3125824,75724804
1.27E+06,4,3,3130,2646,2.5,0,0,5,9,2290,840,1906,0,47.6272,-122.316,2920,4500,16,9,9796900,7001316,6.25,0,0,25,81,5244100,705600,3632836,0,2268.35018,14961.20386,8526400,20250000
365000,3,1.5,1640,8301,1,0,0,3,7,1290,350,1958,0,47.7443,-122.327,1640,8955,9,2.25,2689600,68906601,1,0,0,9,49,1664100,122500,3833764,0,2279.518182,14963.89493,2689600,80192025
429000,4,2.5,2650,9301,2,0,0,3,9,2650,0,2001,0,47.3477,-122.271,2730,8688,16,6.25,7022500,86508601,4,0,0,9,81,7022500,0,4004001,0,2241.804695,14950.19744,7452900,75481344
550000,4,2.5,2850,6809,2,0,0,3,9,2850,0,2003,0,47.7353,-121.973,2820,7500,16,6.25,8122500,46362481,4,0,0,9,81,8122500,0,4012009,0,2278.658866,14877.41273,7952400,56250000
453000,3,2.5,1820,16300,1,0,0,4,7,1220,600,1955,0,47.4582,-122.365,1870,16300,9,6.25,3312400,265690000,1,0,0,16,49,1488400,360000,3822025,0,2252.280747,14973.19323,3496900,265690000
187500,3,1.5,1180,7000,1,0,0,4,7,1180,0,1977,0,47.2966,-122.374,1180,7370,9,2.25,1392400,49000000,1,0,0,16,49,1392400,0,3908529,0,2236.968372,14975.39588,1392400,54316900
520500,6,2.5,1880,14350,1,0,0,5,7,1640,240,1955,0,47.7556,-122.352,1510,9840,36,6.25,3534400,205922500,1,0,0,25,49,2689600,57600,3822025,0,2280.597331,14970.0119,2280100,96825600
300000,3,1.75,1280,12776,1,0,0,4,7,1280,0,1977,0,47.4212,-122.199,1680,11704,9,3.0625,1638400,163226176,1,0,0,16,49,1638400,0,3908529,0,2248.770209,14932.5956,2822400,136983616
799000,4,3.25,3120,5000,2,0,0,3,9,2370,750,2005,0,47.69,-122.299,2520,6000,16,10.5625,9734400,25000000,4,0,0,9,81,5616900,562500,4020025,0,2274.3361,14957.0454,6350400,36000000
338000,3,2.5,2470,4948,2,0,0,3,8,2470,0,2003,0,47.3438,-122.039,2500,4993,9,6.25,6100900,24482704,4,0,0,9,64,6100900,0,4012009,0,2241.435398,14893.51752,6250000,24930049
800000,3,1,1700,4400,1.5,0,0,4,8,1700,0,1906,0,47.612,-122.292,1610,4180,9,1,2890000,19360000,2.25,0,0,16,64,2890000,0,3632836,0,2266.902544,14955.33326,2592100,17472400
360000,2,2,1180,3200,1,0,1,4,6,590,590,1945,0,47.5275,-122.383,1350,4000,4,4,1392400,10240000,1,0,1,16,36,348100,348100,3783025,0,2258.863256,14977.59869,1822500,16000000
442500,6,2.5,2800,10490,1,0,0,3,7,1400,1400,1968,0,47.7735,-122.378,2290,8716,36,6.25,7840000,110040100,1,0,0,9,49,1960000,1960000,3873024,0,2282.307302,14976.37488,5244100,75968656
700000,4,1,1300,1651359,1,0,3,4,6,1300,0,1920,0,47.2313,-122.023,2560,425581,16,1,1690000,2.72699E+12,1,0,9,16,36,1690000,0,3686400,0,2230.7957,14889.61253,6553600,1.81119E+11
830000,5,3,3040,9601,1,0,0,5,9,1970,1070,1968,0,47.5562,-122.22,3180,12390,25,9,9241600,92179201,1,0,0,25,81,3880900,1144900,3873024,0,2261.592158,14937.7284,10112400,153512100
360400,3,2.5,1630,11592,2,0,0,3,8,1630,0,1987,0,47.7574,-122.228,1700,8850,9,6.25,2656900,134374464,4,0,0,9,64,2656900,0,3948169,0,2280.769255,14939.68398,2890000,78322500
345000,3,1,1340,9339,1,0,0,5,7,1340,0,1960,0,47.5407,-122.177,1310,9350,9,1,1795600,87216921,1,0,0,25,49,1795600,0,3841600,0,2260.118156,14927.21933,1716100,87422500
300000,3,1.75,1830,51836,1,0,0,4,7,1430,400,1966,0,47.4774,-122.098,1320,51400,9,3.0625,3348900,2686970896,1,0,0,16,49,2044900,160000,3865156,0,2254.103511,14907.9216,1742400,2641960000
350000,3,1,1240,10800,1,0,0,5,7,1240,0,1959,0,47.5233,-122.185,1810,10800,9,1,1537600,116640000,1,0,0,25,49,1537600,0,3837681,0,2258.464043,14929.17423,3276100,116640000
368000,4,2,2500,36900,1,0,0,3,7,1540,960,1972,0,47.3708,-122.049,1960,36900,16,4,6250000,1361610000,1,0,0,9,49,2371600,921600,3888784,0,2243.992693,14895.9584,3841600,1361610000
264000,3,1.75,1760,7482,1,0,0,4,8,1760,0,1966,0,47.3129,-122.369,2000,7500,9,3.0625,3097600,55980324,1,0,0,16,64,3097600,0,3865156,0,2238.510506,14974.17216,4000000,56250000
435000,3,2,2660,16677,1,0,0,3,9,2210,450,1990,0,47.3689,-122.055,2660,11355,9,4,7075600,278122329,1,0,0,9,81,4884100,202500,3960100,0,2243.812687,14897.42303,7075600,128936025
200000,3,1.5,2060,15837,1.5,0,0,3,6,2060,0,1903,0,47.4819,-122.223,2190,8549,9,2.25,4243600,250810569,2.25,0,0,9,36,4243600,0,3621409,0,2254.530828,14938.46173,4796100,73085401
620000,5,2.5,2540,3832,2,0,0,5,8,1760,780,1929,0,47.6848,-122.398,2000,5289,25,6.25,6451600,14684224,4,0,0,25,64,3097600,608400,3721041,0,2273.840151,14981.2704,4000000,27973521
1.68E+06,5,4.25,4830,11466,2,0,0,3,10,3720,1110,2014,0,47.5774,-122.222,2180,11017,25,18.0625,23328900,131469156,4,0,0,9,100,13838400,1232100,4056196,0,2263.608991,14938.21728,4752400,121374289
337000,3,1.75,1400,6000,1,0,0,4,7,700,700,1919,0,47.5283,-122.321,1030,6000,9,3.0625,1960000,36000000,1,0,0,16,49,490000,490000,3682561,0,2258.939301,14962.42704,1060900,36000000
1.93E+06,4,3.25,4280,20296,2,0,0,4,11,4280,0,1984,0,47.6377,-122.212,3420,16351,16,10.5625,18318400,411927616,4,0,0,16,121,18318400,0,3936256,0,2269.350461,14935.77294,11696400,267355201
544500,4,2.5,2230,10414,1,0,0,5,7,1450,780,1974,0,47.5816,-122,1960,10240,16,6.25,4972900,108451396,1,0,0,25,49,2102500,608400,3896676,0,2264.008659,14884,3841600,104857600
252000,1,1,680,1638,1,0,4,1,6,680,0,1910,1992,47.5832,-122.399,1010,3621,1,1,462400,2683044,1,0,16,1,36,462400,0,3648100,3968064,2264.160922,14981.5152,1020100,13111641
445000,4,2.5,2340,3784,2,0,0,3,8,2340,0,2008,0,47.535,-122.348,1730,4000,16,6.25,5475600,14318656,4,0,0,9,64,5475600,0,4032064,0,2259.576225,14969.0331,2992900,16000000
379500,3,2.25,2070,14196,2,0,0,3,7,2070,0,1989,0,47.4617,-122.07,1550,13860,9,5.0625,4284900,201526416,4,0,0,9,49,4284900,0,3956121,0,2252.612967,14901.0849,2402500,192099600
189950,4,2,1910,4225,1,0,0,4,6,910,1000,1919,0,47.3084,-122.234,1060,4800,16,4,3648100,17850625,1,0,0,16,36,828100,1000000,3682561,0,2238.084711,14941.15076,1123600,23040000
469000,3,1,950,4250,1.5,0,0,5,6,950,0,1948,0,47.609,-122.307,2130,5120,9,1,902500,18062500,2.25,0,0,25,36,902500,0,3794704,0,2266.616881,14959.00225,4536900,26214400
600000,5,2.75,2910,53898,1,0,0,5,7,1510,1400,1979,0,47.7201,-122.062,3210,216928,25,7.5625,8468100,2904994404,1,0,0,25,49,2280100,1960000,3916441,0,2277.207944,14899.13184,10304100,47057757184
785000,3,2.5,2930,33981,2,0,2,3,9,2930,0,2000,0,47.5151,-122.12,3720,35230,9,6.25,8584900,1154708361,4,0,4,9,81,8584900,0,4000000,0,2257.684728,14913.2944,13838400,1241152900
372000,4,2.75,2610,8967,2,0,0,4,8,2610,0,1990,0,47.3747,-122.124,2390,7852,16,7.5625,6812100,80407089,4,0,0,16,64,6812100,0,3960100,0,2244.3622,14914.27138,5712100,61653904
445000,5,3,3880,7180,2,0,0,3,7,3880,0,2004,0,47.4797,-122.179,2160,4793,25,9,15054400,51552400,4,0,0,9,49,15054400,0,4016016,0,2254.321912,14927.70804,4665600,22972849
508000,4,2.25,3320,53392,2,0,0,4,8,2000,1320,1986,0,47.4724,-122.014,3230,43129,16,5.0625,11022400,2850705664,4,0,0,16,64,4000000,1742400,3944196,0,2253.628762,14887.4162,10432900,1860110641
780000,5,1.5,1940,4800,2,0,0,3,8,1940,0,1905,0,47.6845,-122.332,1750,4800,25,2.25,3763600,23040000,4,0,0,9,64,3763600,0,3629025,0,2273.81154,14965.11822,3062500,23040000
541100,4,2.25,2510,9800,2,0,0,3,9,2510,0,1978,0,47.753,-122.145,2440,11000,16,5.0625,6300100,96040000,4,0,0,9,81,6300100,0,3912484,0,2280.349009,14919.40103,5953600,121000000
729000,4,2.5,2660,5608,2,0,0,3,9,2660,0,2003,0,47.5449,-121.995,3010,5608,16,6.25,7075600,31449664,4,0,0,9,81,7075600,0,4012009,0,2260.517516,14882.78003,9060100,31449664
397000,3,2,1710,134489,1,0,2,5,7,1710,0,1952,0,47.2207,-121.984,1700,63823,9,4,2924100,18087291121,1,0,4,25,49,2924100,0,3810304,0,2229.794508,14880.09626,2890000,4073375329
451555,2,1,1320,4520,1,0,1,3,6,1320,0,1912,1971,47.5655,-122.394,1420,4560,4,1,1742400,20430400,1,0,1,9,36,1742400,0,3655744,3884841,2262.47679,14980.29124,2016400,20793600
300000,2,1,960,8153,1,0,0,3,6,960,0,1947,0,47.7341,-122.3,1160,8199,4,1,921600,66471409,1,0,0,9,36,921600,0,3790809,0,2278.544303,14957.29,1345600,67223601
416000,3,2.5,1790,11542,1,0,0,5,7,1190,600,1969,0,47.5124,-122.16,1790,9131,9,6.25,3204100,133217764,1,0,0,25,49,1416100,360000,3876961,0,2257.428154,14923.0656,3204100,83375161
490000,2,1,950,3060,1,0,0,3,6,810,140,1925,0,47.6698,-122.323,1510,3780,4,1,902500,9363600,1,0,0,9,36,656100,19600,3705625,0,2272.409832,14962.91633,2280100,14288400
480000,6,3.75,2940,5054,2,0,0,3,7,2940,0,1942,2003,47.5122,-122.385,1530,5320,36,14.0625,8643600,25542916,4,0,0,9,49,8643600,0,3771364,4012009,2257.409149,14978.08823,2340900,28302400
368000,2,2,930,1662,1,0,0,3,7,670,260,2002,0,47.6518,-122.4,1780,2343,4,4,864900,2762244,1,0,0,9,49,448900,67600,4008004,0,2270.694043,14981.76,3168400,5489649
1.04E+06,3,2.5,4570,10615,2,0,0,3,12,4570,0,1991,0,47.5533,-122.097,3860,11576,9,6.25,20884900,112678225,4,0,0,9,144,20884900,0,3964081,0,2261.316341,14907.67741,14899600,134003776
545000,3,2.5,2370,9000,1,0,3,4,8,1570,800,1952,0,47.4922,-122.365,2120,9500,9,6.25,5616900,81000000,1,0,9,16,64,2464900,640000,3810304,0,2255.509061,14973.19323,4494400,90250000
850000,5,2.75,3430,15119,2,0,0,3,10,3430,0,1998,0,47.5678,-122.032,3430,12045,25,7.5625,11764900,228584161,4,0,0,9,100,11764900,0,3992004,0,2262.695597,14891.80902,11764900,145082025
550000,4,3.5,3540,4750,2,0,0,3,10,3540,0,2003,0,47.473,-122.193,3310,5655,16,12.25,12531600,22562500,4,0,0,9,100,12531600,0,4012009,0,2253.685729,14931.12925,10956100,31979025
600000,3,2.25,2240,9314,2,0,0,3,9,2240,0,1984,0,47.6216,-122.032,2240,9314,9,5.0625,5017600,86750596,4,0,0,9,81,5017600,0,3936256,0,2267.816787,14891.80902,5017600,86750596
535000,4,2.5,2710,12138,1,0,0,3,8,1700,1010,1968,0,47.7657,-122.29,2390,10052,16,6.25,7344100,147331044,1,0,0,9,64,2890000,1020100,3873024,0,2281.562096,14954.8441,5712100,101042704
599950,3,2.5,2660,4975,2,0,0,3,8,2660,0,2014,0,47.5487,-122.272,1840,6653,9,6.25,7075600,24750625,4,0,0,9,64,7075600,0,4056196,0,2260.878872,14950.44198,3385600,44262409
531000,5,2.75,2540,5022,1,0,0,4,8,1540,1000,1955,0,47.5593,-122.3,2510,5182,25,7.5625,6451600,25220484,1,0,0,16,64,2371600,1000000,3822025,0,2261.887016,14957.29,6300100,26853124
530000,4,2.25,2210,7665,2,0,0,4,8,2210,0,1968,0,47.5424,-122.168,1960,7903,16,5.0625,4884100,58752225,4,0,0,16,64,4884100,0,3873024,0,2260.279798,14925.02022,3841600,62457409
597326,4,4,3570,8250,2,0,0,3,10,2860,710,2015,0,47.5784,-122.226,2230,10000,16,16,12744900,68062500,4,0,0,9,100,8179600,504100,4060225,0,2263.704147,14939.19508,4972900,100000000
805000,4,2.5,3450,33460,2,0,0,3,9,3450,0,1997,0,47.7673,-122.1,2820,35250,16,6.25,11902500,1119571600,4,0,0,9,81,11902500,0,3988009,0,2281.714949,14908.41,7952400,1242562500
390000,4,1.75,2330,8364,1,0,0,4,8,2330,0,1968,0,47.4568,-122.146,2180,9630,16,3.0625,5428900,69956496,1,0,0,16,64,5428900,0,3873024,0,2252.147866,14919.64532,4752400,92736900
487250,4,2,1690,3250,1.5,0,0,3,7,1550,140,1901,0,47.6637,-122.346,1620,3250,16,4,2856100,10562500,2.25,0,0,9,49,2402500,19600,3613801,0,2271.828298,14968.54372,2624400,10562500
301000,3,1.5,1030,8414,1,0,0,4,7,1030,0,1967,0,47.7654,-122.297,1750,8414,9,2.25,1060900,70795396,1,0,0,16,49,1060900,0,3869089,0,2281.533437,14956.55621,3062500,70795396
1.18E+06,5,2.75,2560,5618,1.5,0,2,3,8,2220,340,1923,0,47.6416,-122.355,2740,4000,25,7.5625,6553600,31561924,2.25,0,4,9,64,4928400,115600,3697929,0,2269.722051,14970.74603,7507600,16000000
299000,4,2.5,1950,3000,2,0,0,3,7,1950,0,2002,0,47.4977,-122.226,1170,6000,16,6.25,3802500,9000000,4,0,0,9,49,3802500,0,4008004,0,2256.031505,14939.19508,1368900,36000000
2.35E+06,4,2.25,4370,22863,2.5,0,3,4,10,3670,700,1907,1994,47.6878,-122.215,2980,22863,16,5.0625,19096900,522716769,6.25,0,9,16,100,13468900,490000,3636649,3976036,2274.126269,14936.50623,8880400,522716769
400000,4,2.5,2350,3904,2.5,0,0,3,7,2350,0,1999,0,47.5305,-122.351,1120,4000,16,6.25,5522500,15241216,6.25,0,0,9,49,5522500,0,3996001,0,2259.14843,14969.7672,1254400,16000000
467500,4,2.5,3160,7210,1,0,0,4,7,1880,1280,1969,0,47.7368,-122.183,2070,7560,16,6.25,9985600,51984100,1,0,0,16,49,3534400,1638400,3876961,0,2278.802074,14928.68549,4284900,57153600
305000,4,2.5,2430,9103,2,0,0,3,8,2430,0,1990,0,47.2939,-122.368,2260,8090,16,6.25,5904900,82864609,4,0,0,9,64,5904900,0,3960100,0,2236.712977,14973.92742,5107600,65448100
210000,3,1,1340,306848,1,0,0,3,5,1340,0,1953,0,47.7534,-121.912,1800,128066,9,1,1795600,94155695104,1,0,0,9,25,1795600,0,3814209,0,2280.387212,14862.53574,3240000,16400900356
300000,3,1,1010,10168,1,0,0,3,6,1010,0,1979,0,47.6453,-121.912,1180,10318,9,1,1020100,103388224,1,0,0,9,36,1020100,0,3916441,0,2270.074612,14862.53574,1392400,106461124
327500,3,2.25,1770,8755,1,0,0,3,8,1330,440,1981,0,47.4464,-122.123,1910,8710,9,5.0625,3132900,76650025,1,0,0,9,64,1768900,193600,3924361,0,2251.160873,14914.02713,3648100,75864100
269000,3,2,1210,7136,1,0,0,3,7,1210,0,2003,0,47.3996,-122.203,1210,5765,9,4,1464100,50922496,1,0,0,9,49,1464100,0,4012009,0,2246.72208,14933.57321,1464100,33235225
975000,4,3.25,3330,17533,1,0,2,3,9,1750,1580,1969,0,47.652,-122.2,3340,12798,16,10.5625,11088900,307406089,1,0,4,9,81,3062500,2496400,3876961,0,2270.713104,14932.84,11155600,163788804
355000,3,1,1240,5400,1,0,0,4,7,1060,180,1940,0,47.7115,-122.355,1429,5400,9,1,1537600,29160000,1,0,0,16,49,1123600,32400,3763600,0,2276.387232,14970.74603,2042041,29160000
712000,3,1,1250,4620,1.5,0,0,4,7,1150,100,1900,0,47.651,-122.341,1900,4400,9,1,1562500,21344400,2.25,0,0,16,49,1322500,10000,3610000,0,2270.617801,14967.32028,3610000,19360000
883000,4,2.5,2960,41656,2,0,0,3,10,2960,0,1985,0,47.7319,-122.132,3900,35104,16,6.25,8761600,1735222336,4,0,0,9,100,8761600,0,3940225,0,2278.334278,14916.22542,15210000,1232290816
190000,2,1,840,12252,1,0,0,3,6,840,0,1994,0,47.3069,-122.013,1010,11876,4,1,705600,150111504,1,0,0,9,36,705600,0,3976036,0,2237.942788,14887.17217,1020100,141039376
443000,3,1.75,1530,8028,1,0,0,3,7,1200,330,1967,0,47.7768,-122.361,1530,8028,9,3.0625,2340900,64448784,1,0,0,9,49,1440000,108900,3869089,0,2282.622618,14972.21432,2340900,64448784
920000,4,3,3750,11025,2,0,0,3,10,3750,0,1976,0,47.6367,-122.059,2930,12835,16,9,14062500,121550625,4,0,0,9,100,14062500,0,3904576,0,2269.255187,14898.39948,8584900,164737225
285000,4,2.25,2150,8250,1,0,0,4,7,1240,910,1978,0,47.3045,-122.378,2050,7875,16,5.0625,4622500,68062500,1,0,0,16,49,1537600,828100,3912484,0,2237.71572,14976.37488,4202500,62015625
901000,4,3.25,1560,4080,1,0,0,3,7,1560,0,1916,0,47.5347,-122.38,1370,4080,16,10.5625,2433600,16646400,1,0,0,9,49,2433600,0,3671056,0,2259.547704,14976.8644,1876900,16646400
552500,3,1.75,2040,5775,1,0,0,3,7,1410,630,1958,0,47.6592,-122.393,1360,4400,9,3.0625,4161600,33350625,1,0,0,9,49,1988100,396900,3833764,0,2271.399345,14980.04645,1849600,19360000
256000,2,1,860,5000,1,0,0,3,6,860,0,1915,1945,47.5133,-122.356,1220,5000,4,1,739600,25000000,1,0,0,9,36,739600,0,3667225,3783025,2257.513677,14970.99074,1488400,25000000
341000,3,1.5,1720,7119,1.5,0,0,4,7,1720,0,1952,0,47.7535,-122.314,1590,7616,9,2.25,2958400,50680161,2.25,0,0,16,49,2958400,0,3810304,0,2280.396762,14960.7146,2528100,58003456
279000,4,2.25,2090,8941,2,0,0,3,7,2090,0,1975,0,47.4332,-122.167,1890,7946,16,5.0625,4368100,79941481,4,0,0,9,49,4368100,0,3900625,0,2249.908462,14924.77589,3572100,63138916
686000,4,2.25,2130,10650,2,0,0,4,8,2130,0,1977,0,47.5567,-122.159,3380,10050,16,5.0625,4536900,113422500,4,0,0,16,64,4536900,0,3908529,0,2261.639715,14922.82128,11424400,101002500
225000,2,1,1300,11867,1.5,0,0,4,6,1300,0,1975,0,47.3221,-121.903,820,11867,4,1,1690000,140825689,2.25,0,0,16,36,1690000,0,3900625,0,2239.381148,14860.34141,672400,140825689
215500,2,1.75,1220,15600,1,0,0,3,6,1220,0,1972,0,47.2853,-122.265,1510,17818,4,3.0625,1488400,243360000,1,0,0,9,36,1488400,0,3888784,0,2235.899596,14948.73023,2280100,317481124
950000,4,3,2420,4800,1.5,0,0,3,7,1520,900,1919,0,47.6453,-122.358,1090,3800,16,9,5856400,23040000,2.25,0,0,9,49,2310400,810000,3682561,0,2270.074612,14971.48016,1188100,14440000
503000,4,2.5,2940,156988,2,0,2,3,9,1870,1070,1996,0,47.6214,-121.946,2940,71002,16,6.25,8643600,24645232144,4,0,4,9,81,3496900,1144900,3984016,0,2267.797738,14870.82692,8643600,5041284004
780000,3,2.5,2610,7567,2,0,0,3,9,2610,0,1997,0,47.6654,-122.137,2610,8458,9,6.25,6812100,57259489,4,0,0,9,81,6812100,0,3988009,0,2271.990357,14917.44677,6812100,71537764
212000,4,2,1880,7500,1,0,0,5,6,980,900,1946,0,47.495,-122.266,1670,14350,16,4,3534400,56250000,1,0,0,25,36,960400,810000,3786916,0,2255.775025,14948.97476,2788900,205922500
580000,4,2.75,2330,6703,1.5,0,0,3,7,1710,620,1983,0,47.7066,-122.359,2060,7500,16,7.5625,5428900,44930209,2.25,0,0,9,49,2924100,384400,3932289,0,2275.919684,14971.72488,4243600,56250000
465000,4,2.5,2200,3141,2,0,0,3,7,2060,140,1994,0,47.5726,-122.305,1660,3175,16,6.25,4840000,9865881,4,0,0,9,49,4243600,19600,3976036,0,2263.152271,14958.51303,2755600,10080625
206000,4,2,1720,7560,1,0,0,3,7,1720,0,1959,0,47.2845,-122.25,1750,7988,16,4,2958400,57153600,1,0,0,9,49,2958400,0,3837681,0,2235.82394,14945.0625,3062500,63808144
615000,3,2.5,2250,10171,2,0,0,3,9,2250,0,1987,0,47.5613,-122.11,2440,13390,9,6.25,5062500,103449241,4,0,0,9,81,5062500,0,3948169,0,2262.077258,14910.8521,5953600,179292100
519000,4,1,1640,6305,1.5,0,0,5,6,1640,0,1907,0,47.5563,-122.28,1590,4816,16,1,2689600,39753025,2.25,0,0,25,36,2689600,0,3636649,0,2261.60167,14952.3984,2528100,23193856
1.14E+06,4,3.25,4130,11444,2,0,0,3,11,4130,0,2001,0,47.5208,-122.15,3720,11431,16,10.5625,17056900,130965136,4,0,0,9,121,17056900,0,4004001,0,2258.226433,14920.6225,13838400,130667761
